Window,City,ItemA,ItemB,CosineSimilarity
W1,Sukkur,Gur (Average Quality),Mutton (Average Quality),0.01825
W1,Sukkur,Gur (Average Quality),Onions,-0.373094
W1,Sukkur,Gur (Average Quality),Petrol Super,0.094777
W1,Sukkur,Gur (Average Quality),Potatoes,0.257987
W1,Sukkur,Gur (Average Quality),Powdered Milk NIDO 390 gm Polybag,0.061527
W1,Sukkur,Gur (Average Quality),Pulse Gram,0.316203
W1,Sukkur,Gur (Average Quality),Pulse Mash (Washed),0.277711
W1,Sukkur,Gur (Average Quality),Pulse Masoor (Washed),0.136255
W1,Sukkur,Gur (Average Quality),Pulse Moong (Washed),-0.034085
W1,Sukkur,Gur (Average Quality),Rice Basmati Broken (Average Quality),0.148958
W1,Sukkur,Gur (Average Quality),Rice IRRI-6/9 (Sindh/Punjab),0.298145
W1,Sukkur,Gur (Average Quality),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.419474
W1,Sukkur,Gur (Average Quality),Shirting (Average Quality),0.553825
W1,Sukkur,Gur (Average Quality),Sufi Washing Soap 250 gm Cake,0.139918
W1,Sukkur,Gur (Average Quality),Sugar Refined,0.735545
W1,Sukkur,Gur (Average Quality),Tea Lipton Yellow Label 190 gm Packet,0.19539
W1,Sukkur,Gur (Average Quality),Tea Prepared Ordinary,0.399383
W1,Sukkur,Gur (Average Quality),Telephone Call Charges,0.0
W1,Sukkur,Gur (Average Quality),Toilet Soap LIFEBUOY 115 gm,0.208001
W1,Sukkur,Gur (Average Quality),Tomatoes,0.103144
W1,Sukkur,Gur (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.130831
W1,Sukkur,Gur (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.232072
W1,Sukkur,Gur (Average Quality),Wheat Flour Bag,0.890145
W1,Sukkur,Hi-Speed Diesel,LPG 11.67 kg Cylinder,0.44677
W1,Sukkur,Hi-Speed Diesel,Ladies Sandal Bata,-0.346398
W1,Sukkur,Hi-Speed Diesel,Lawn Printed Gul Ahmed/Al Karam,0.0
W1,Sukkur,Hi-Speed Diesel,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W1,Sukkur,Hi-Speed Diesel,Match Box,-0.193407
W1,Sukkur,Hi-Speed Diesel,Milk fresh (Un-boiled),-0.258098
W1,Sukkur,Hi-Speed Diesel,Mustard Oil (Average Quality),0.504602
W1,Sukkur,Hi-Speed Diesel,Mutton (Average Quality),-0.060645
W1,Sukkur,Hi-Speed Diesel,Onions,-0.179885
W1,Sukkur,Hi-Speed Diesel,Petrol Super,0.894473
W1,Sukkur,Hi-Speed Diesel,Potatoes,0.071494
W1,Sukkur,Hi-Speed Diesel,Powdered Milk NIDO 390 gm Polybag,0.54682
W1,Sukkur,Hi-Speed Diesel,Pulse Gram,0.02931
W1,Sukkur,Hi-Speed Diesel,Pulse Mash (Washed),0.564101
W1,Sukkur,Hi-Speed Diesel,Pulse Masoor (Washed),0.481533
W1,Sukkur,Hi-Speed Diesel,Pulse Moong (Washed),0.177206
W1,Sukkur,Hi-Speed Diesel,Rice Basmati Broken (Average Quality),0.430803
W1,Sukkur,Hi-Speed Diesel,Rice IRRI-6/9 (Sindh/Punjab),-0.144488
W1,Sukkur,Hi-Speed Diesel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.10139
W1,Sukkur,Hi-Speed Diesel,Shirting (Average Quality),0.395763
W1,Sukkur,Hi-Speed Diesel,Sufi Washing Soap 250 gm Cake,0.358013
W1,Sukkur,Hi-Speed Diesel,Sugar Refined,0.403965
W1,Sukkur,Hi-Speed Diesel,Tea Lipton Yellow Label 190 gm Packet,-0.431065
W1,Sukkur,Hi-Speed Diesel,Tea Prepared Ordinary,-0.092396
W1,Sukkur,Hi-Speed Diesel,Telephone Call Charges,0.0
W1,Sukkur,Hi-Speed Diesel,Toilet Soap LIFEBUOY 115 gm,-0.261778
W1,Sukkur,Hi-Speed Diesel,Tomatoes,0.085631
W1,Sukkur,Hi-Speed Diesel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.652988
W1,Sukkur,Hi-Speed Diesel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.188734
W1,Sukkur,Hi-Speed Diesel,Wheat Flour Bag,-0.117703
W1,Sukkur,LPG 11.67 kg Cylinder,Ladies Sandal Bata,0.027191
W1,Sukkur,LPG 11.67 kg Cylinder,Lawn Printed Gul Ahmed/Al Karam,0.0
W1,Sukkur,LPG 11.67 kg Cylinder,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W1,Sukkur,LPG 11.67 kg Cylinder,Match Box,-0.053831
W1,Sukkur,LPG 11.67 kg Cylinder,Milk fresh (Un-boiled),-0.564444
W1,Sukkur,LPG 11.67 kg Cylinder,Mustard Oil (Average Quality),0.016576
W1,Sukkur,LPG 11.67 kg Cylinder,Mutton (Average Quality),0.111757
W1,Sukkur,LPG 11.67 kg Cylinder,Onions,0.215117
W1,Sukkur,LPG 11.67 kg Cylinder,Petrol Super,0.434385
W1,Sukkur,LPG 11.67 kg Cylinder,Potatoes,-0.232903
W1,Sukkur,LPG 11.67 kg Cylinder,Powdered Milk NIDO 390 gm Polybag,0.376721
W1,Sukkur,LPG 11.67 kg Cylinder,Pulse Gram,-0.074342
W1,Sukkur,LPG 11.67 kg Cylinder,Pulse Mash (Washed),-0.018854
W1,Sukkur,LPG 11.67 kg Cylinder,Pulse Masoor (Washed),0.065316
W1,Sukkur,LPG 11.67 kg Cylinder,Pulse Moong (Washed),0.119559
W1,Sukkur,LPG 11.67 kg Cylinder,Rice Basmati Broken (Average Quality),0.122456
W1,Sukkur,LPG 11.67 kg Cylinder,Rice IRRI-6/9 (Sindh/Punjab),-0.365122
W1,Sukkur,LPG 11.67 kg Cylinder,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.238271
W1,Sukkur,LPG 11.67 kg Cylinder,Shirting (Average Quality),-0.048155
W1,Sukkur,LPG 11.67 kg Cylinder,Sufi Washing Soap 250 gm Cake,0.080291
W1,Sukkur,LPG 11.67 kg Cylinder,Sugar Refined,-0.34713
W1,Sukkur,LPG 11.67 kg Cylinder,Tea Lipton Yellow Label 190 gm Packet,-0.290633
W1,Sukkur,LPG 11.67 kg Cylinder,Tea Prepared Ordinary,-0.322278
W1,Sukkur,LPG 11.67 kg Cylinder,Telephone Call Charges,0.0
W1,Sukkur,LPG 11.67 kg Cylinder,Toilet Soap LIFEBUOY 115 gm,0.018769
W1,Sukkur,LPG 11.67 kg Cylinder,Tomatoes,-0.117093
W1,Sukkur,LPG 11.67 kg Cylinder,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.455584
W1,Sukkur,LPG 11.67 kg Cylinder,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.027206
W1,Sukkur,LPG 11.67 kg Cylinder,Wheat Flour Bag,-0.634285
W1,Sukkur,Ladies Sandal Bata,Lawn Printed Gul Ahmed/Al Karam,0.0
W1,Sukkur,Ladies Sandal Bata,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W1,Sukkur,Ladies Sandal Bata,Match Box,0.734803
W1,Sukkur,Ladies Sandal Bata,Milk fresh (Un-boiled),0.507386
W1,Sukkur,Ladies Sandal Bata,Mustard Oil (Average Quality),-0.232162
W1,Sukkur,Ladies Sandal Bata,Mutton (Average Quality),0.0
W1,Sukkur,Ladies Sandal Bata,Onions,-0.20381
W1,Sukkur,Ladies Sandal Bata,Petrol Super,-0.018116
W1,Sukkur,Ladies Sandal Bata,Potatoes,0.297185
W1,Sukkur,Ladies Sandal Bata,Powdered Milk NIDO 390 gm Polybag,0.272685
W1,Sukkur,Ladies Sandal Bata,Pulse Gram,0.0
W1,Sukkur,Ladies Sandal Bata,Pulse Mash (Washed),0.0
W1,Sukkur,Ladies Sandal Bata,Pulse Masoor (Washed),0.0
W1,Sukkur,Ladies Sandal Bata,Pulse Moong (Washed),0.0
W1,Sukkur,Ladies Sandal Bata,Rice Basmati Broken (Average Quality),0.0
W1,Sukkur,Ladies Sandal Bata,Rice IRRI-6/9 (Sindh/Punjab),0.38966
W1,Sukkur,Ladies Sandal Bata,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Sukkur,Ladies Sandal Bata,Shirting (Average Quality),0.0
W1,Sukkur,Ladies Sandal Bata,Sufi Washing Soap 250 gm Cake,0.190932
W1,Sukkur,Ladies Sandal Bata,Sugar Refined,-0.094834
W1,Sukkur,Ladies Sandal Bata,Tea Lipton Yellow Label 190 gm Packet,0.811122
W1,Sukkur,Ladies Sandal Bata,Tea Prepared Ordinary,0.0
W1,Sukkur,Ladies Sandal Bata,Telephone Call Charges,0.0
W1,Sukkur,Ladies Sandal Bata,Toilet Soap LIFEBUOY 115 gm,0.909349
W1,Sukkur,Ladies Sandal Bata,Tomatoes,-0.050459
W1,Sukkur,Ladies Sandal Bata,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W1,Sukkur,Ladies Sandal Bata,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W1,Sukkur,Ladies Sandal Bata,Wheat Flour Bag,0.162185
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Match Box,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Milk fresh (Un-boiled),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Mustard Oil (Average Quality),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Mutton (Average Quality),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Onions,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Petrol Super,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Potatoes,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Powdered Milk NIDO 390 gm Polybag,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Pulse Gram,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Pulse Mash (Washed),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Pulse Masoor (Washed),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Pulse Moong (Washed),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Rice Basmati Broken (Average Quality),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Rice IRRI-6/9 (Sindh/Punjab),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Shirting (Average Quality),0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Sufi Washing Soap 250 gm Cake,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Sugar Refined,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Tea Lipton Yellow Label 190 gm Packet,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Tea Prepared Ordinary,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Telephone Call Charges,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Toilet Soap LIFEBUOY 115 gm,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Tomatoes,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W1,Sukkur,Lawn Printed Gul Ahmed/Al Karam,Wheat Flour Bag,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Match Box,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Milk fresh (Un-boiled),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Mustard Oil (Average Quality),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Mutton (Average Quality),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Onions,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Petrol Super,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Potatoes,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Powdered Milk NIDO 390 gm Polybag,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Pulse Gram,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Pulse Mash (Washed),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Pulse Masoor (Washed),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Pulse Moong (Washed),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Rice Basmati Broken (Average Quality),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Rice IRRI-6/9 (Sindh/Punjab),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Shirting (Average Quality),0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Sufi Washing Soap 250 gm Cake,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Sugar Refined,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Tea Lipton Yellow Label 190 gm Packet,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Tea Prepared Ordinary,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Telephone Call Charges,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Toilet Soap LIFEBUOY 115 gm,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Tomatoes,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W1,Sukkur,"Long Cloth 57"" Gul Ahmed/Al Karam",Wheat Flour Bag,0.0
W1,Sukkur,Match Box,Milk fresh (Un-boiled),0.706807
W1,Sukkur,Match Box,Mustard Oil (Average Quality),-0.232791
W1,Sukkur,Match Box,Mutton (Average Quality),0.0
W1,Sukkur,Match Box,Onions,-0.41514
W1,Sukkur,Match Box,Petrol Super,0.072579
W1,Sukkur,Match Box,Potatoes,0.546335
W1,Sukkur,Match Box,Powdered Milk NIDO 390 gm Polybag,0.20037
W1,Sukkur,Match Box,Pulse Gram,0.0
W1,Sukkur,Match Box,Pulse Mash (Washed),0.0
W1,Sukkur,Match Box,Pulse Masoor (Washed),-0.097274
W1,Sukkur,Match Box,Pulse Moong (Washed),-0.065899
W1,Sukkur,Match Box,Rice Basmati Broken (Average Quality),0.515448
W1,Sukkur,Match Box,Rice IRRI-6/9 (Sindh/Punjab),0.337362
W1,Sukkur,Match Box,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Sukkur,Match Box,Shirting (Average Quality),0.0
W1,Sukkur,Match Box,Sufi Washing Soap 250 gm Cake,0.671369
W1,Sukkur,Match Box,Sugar Refined,0.240353
W1,Sukkur,Match Box,Tea Lipton Yellow Label 190 gm Packet,0.596015
W1,Sukkur,Match Box,Tea Prepared Ordinary,0.0
W1,Sukkur,Match Box,Telephone Call Charges,0.0
W1,Sukkur,Match Box,Toilet Soap LIFEBUOY 115 gm,0.864039
W1,Sukkur,Match Box,Tomatoes,-0.242176
W1,Sukkur,Match Box,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.148749
W1,Sukkur,Match Box,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.144399
W1,Sukkur,Match Box,Wheat Flour Bag,0.242834
W1,Sukkur,Milk fresh (Un-boiled),Mustard Oil (Average Quality),-0.288261
W1,Sukkur,Milk fresh (Un-boiled),Mutton (Average Quality),0.0
W1,Sukkur,Milk fresh (Un-boiled),Onions,-0.31166
W1,Sukkur,Milk fresh (Un-boiled),Petrol Super,-0.111892
W1,Sukkur,Milk fresh (Un-boiled),Potatoes,0.537558
W1,Sukkur,Milk fresh (Un-boiled),Powdered Milk NIDO 390 gm Polybag,0.214495
W1,Sukkur,Milk fresh (Un-boiled),Pulse Gram,0.0
W1,Sukkur,Milk fresh (Un-boiled),Pulse Mash (Washed),0.259384
W1,Sukkur,Milk fresh (Un-boiled),Pulse Masoor (Washed),-0.009162
W1,Sukkur,Milk fresh (Un-boiled),Pulse Moong (Washed),-0.174252
W1,Sukkur,Milk fresh (Un-boiled),Rice Basmati Broken (Average Quality),0.374183
W1,Sukkur,Milk fresh (Un-boiled),Rice IRRI-6/9 (Sindh/Punjab),0.777074
W1,Sukkur,Milk fresh (Un-boiled),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.411853
W1,Sukkur,Milk fresh (Un-boiled),Shirting (Average Quality),0.356978
W1,Sukkur,Milk fresh (Un-boiled),Sufi Washing Soap 250 gm Cake,0.482401
W1,Sukkur,Milk fresh (Un-boiled),Sugar Refined,0.511585
W1,Sukkur,Milk fresh (Un-boiled),Tea Lipton Yellow Label 190 gm Packet,0.687456
W1,Sukkur,Milk fresh (Un-boiled),Tea Prepared Ordinary,0.401337
W1,Sukkur,Milk fresh (Un-boiled),Telephone Call Charges,0.0
W1,Sukkur,Milk fresh (Un-boiled),Toilet Soap LIFEBUOY 115 gm,0.603563
W1,Sukkur,Milk fresh (Un-boiled),Tomatoes,0.167503
W1,Sukkur,Milk fresh (Un-boiled),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.107983
W1,Sukkur,Milk fresh (Un-boiled),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.363348
W1,Sukkur,Milk fresh (Un-boiled),Wheat Flour Bag,0.591114
W1,Sukkur,Mustard Oil (Average Quality),Mutton (Average Quality),0.121565
W1,Sukkur,Mustard Oil (Average Quality),Onions,-0.193493
W1,Sukkur,Mustard Oil (Average Quality),Petrol Super,0.357374
W1,Sukkur,Mustard Oil (Average Quality),Potatoes,-0.154285
W1,Sukkur,Mustard Oil (Average Quality),Powdered Milk NIDO 390 gm Polybag,-0.069247
W1,Sukkur,Mustard Oil (Average Quality),Pulse Gram,0.227835
W1,Sukkur,Mustard Oil (Average Quality),Pulse Mash (Washed),0.055045
W1,Sukkur,Mustard Oil (Average Quality),Pulse Masoor (Washed),0.206354
W1,Sukkur,Mustard Oil (Average Quality),Pulse Moong (Washed),0.181778
W1,Sukkur,Mustard Oil (Average Quality),Rice Basmati Broken (Average Quality),-0.050304
W1,Sukkur,Mustard Oil (Average Quality),Rice IRRI-6/9 (Sindh/Punjab),-0.553911
W1,Sukkur,Mustard Oil (Average Quality),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.123788
W1,Sukkur,Mustard Oil (Average Quality),Shirting (Average Quality),0.267039
W1,Sukkur,Mustard Oil (Average Quality),Sufi Washing Soap 250 gm Cake,-0.070853
W1,Sukkur,Mustard Oil (Average Quality),Sugar Refined,0.270894
W1,Sukkur,Mustard Oil (Average Quality),Tea Lipton Yellow Label 190 gm Packet,-0.548169
W1,Sukkur,Mustard Oil (Average Quality),Tea Prepared Ordinary,0.184819
W1,Sukkur,Mustard Oil (Average Quality),Telephone Call Charges,0.0
W1,Sukkur,Mustard Oil (Average Quality),Toilet Soap LIFEBUOY 115 gm,-0.20333
W1,Sukkur,Mustard Oil (Average Quality),Tomatoes,-0.045143
W1,Sukkur,Mustard Oil (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.037315
W1,Sukkur,Mustard Oil (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.000474
W1,Sukkur,Mustard Oil (Average Quality),Wheat Flour Bag,0.406058
W1,Sukkur,Mutton (Average Quality),Onions,0.367061
W1,Sukkur,Mutton (Average Quality),Petrol Super,-0.11237
W1,Sukkur,Mutton (Average Quality),Potatoes,-0.601529
W1,Sukkur,Mutton (Average Quality),Powdered Milk NIDO 390 gm Polybag,0.0
W1,Sukkur,Mutton (Average Quality),Pulse Gram,0.632887
W1,Sukkur,Mutton (Average Quality),Pulse Mash (Washed),-0.000638
W1,Sukkur,Mutton (Average Quality),Pulse Masoor (Washed),0.054152
W1,Sukkur,Mutton (Average Quality),Pulse Moong (Washed),0.610988
W1,Sukkur,Mutton (Average Quality),Rice Basmati Broken (Average Quality),-0.232106
W1,Sukkur,Mutton (Average Quality),Rice IRRI-6/9 (Sindh/Punjab),0.0
W1,Sukkur,Mutton (Average Quality),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Sukkur,Mutton (Average Quality),Shirting (Average Quality),0.0
W1,Sukkur,Mutton (Average Quality),Sufi Washing Soap 250 gm Cake,0.0
W1,Sukkur,Mutton (Average Quality),Sugar Refined,0.081958
W1,Sukkur,Mutton (Average Quality),Tea Lipton Yellow Label 190 gm Packet,0.032144
W1,Sukkur,Mutton (Average Quality),Tea Prepared Ordinary,0.0
W1,Sukkur,Mutton (Average Quality),Telephone Call Charges,0.0
W1,Sukkur,Mutton (Average Quality),Toilet Soap LIFEBUOY 115 gm,0.13395
W1,Sukkur,Mutton (Average Quality),Tomatoes,0.115114
W1,Sukkur,Mutton (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.183046
W1,Sukkur,Mutton (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.03702
W1,Sukkur,Mutton (Average Quality),Wheat Flour Bag,-0.104835
W1,Sukkur,Onions,Petrol Super,-0.298914
W1,Sukkur,Onions,Potatoes,-0.789563
W1,Sukkur,Onions,Powdered Milk NIDO 390 gm Polybag,0.10724
W1,Sukkur,Onions,Pulse Gram,0.204869
W1,Sukkur,Onions,Pulse Mash (Washed),0.123191
W1,Sukkur,Onions,Pulse Masoor (Washed),0.288334
W1,Sukkur,Onions,Pulse Moong (Washed),0.449922
W1,Sukkur,Onions,Rice Basmati Broken (Average Quality),-0.517461
W1,Sukkur,Onions,Rice IRRI-6/9 (Sindh/Punjab),0.008967
W1,Sukkur,Onions,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.248963
W1,Sukkur,Onions,Shirting (Average Quality),0.024471
W1,Sukkur,Onions,Sufi Washing Soap 250 gm Cake,-0.258956
W1,Sukkur,Onions,Sugar Refined,-0.198161
W1,Sukkur,Onions,Tea Lipton Yellow Label 190 gm Packet,-0.198933
W1,Sukkur,Onions,Tea Prepared Ordinary,0.163629
W1,Sukkur,Onions,Telephone Call Charges,0.0
W1,Sukkur,Onions,Toilet Soap LIFEBUOY 115 gm,-0.348207
W1,Sukkur,Onions,Tomatoes,0.048925
W1,Sukkur,Onions,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.085483
W1,Sukkur,Onions,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.318394
W1,Sukkur,Onions,Wheat Flour Bag,-0.161199
W1,Sukkur,Petrol Super,Potatoes,0.21211
W1,Sukkur,Petrol Super,Powdered Milk NIDO 390 gm Polybag,0.636051
W1,Sukkur,Petrol Super,Pulse Gram,0.137429
W1,Sukkur,Petrol Super,Pulse Mash (Washed),0.612425
W1,Sukkur,Petrol Super,Pulse Masoor (Washed),0.576246
W1,Sukkur,Petrol Super,Pulse Moong (Washed),0.249835
W1,Sukkur,Petrol Super,Rice Basmati Broken (Average Quality),0.437449
W1,Sukkur,Petrol Super,Rice IRRI-6/9 (Sindh/Punjab),-0.018127
W1,Sukkur,Petrol Super,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.067745
W1,Sukkur,Petrol Super,Shirting (Average Quality),0.280952
W1,Sukkur,Petrol Super,Sufi Washing Soap 250 gm Cake,0.46764
W1,Sukkur,Petrol Super,Sugar Refined,0.438477
W1,Sukkur,Petrol Super,Tea Lipton Yellow Label 190 gm Packet,-0.097281
W1,Sukkur,Petrol Super,Tea Prepared Ordinary,-0.337143
W1,Sukkur,Petrol Super,Telephone Call Charges,0.0
W1,Sukkur,Petrol Super,Toilet Soap LIFEBUOY 115 gm,0.064095
W1,Sukkur,Petrol Super,Tomatoes,-0.131421
W1,Sukkur,Petrol Super,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.687032
W1,Sukkur,Petrol Super,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.096679
W1,Sukkur,Petrol Super,Wheat Flour Bag,-0.178937
W1,Sukkur,Potatoes,Powdered Milk NIDO 390 gm Polybag,0.103632
W1,Sukkur,Potatoes,Pulse Gram,-0.579962
W1,Sukkur,Potatoes,Pulse Mash (Washed),-0.030231
W1,Sukkur,Potatoes,Pulse Masoor (Washed),-0.205123
W1,Sukkur,Potatoes,Pulse Moong (Washed),-0.660482
W1,Sukkur,Potatoes,Rice Basmati Broken (Average Quality),0.629415
W1,Sukkur,Potatoes,Rice IRRI-6/9 (Sindh/Punjab),0.31287
W1,Sukkur,Potatoes,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.087031
W1,Sukkur,Potatoes,Shirting (Average Quality),0.10694
W1,Sukkur,Potatoes,Sufi Washing Soap 250 gm Cake,0.435323
W1,Sukkur,Potatoes,Sugar Refined,0.177814
W1,Sukkur,Potatoes,Tea Lipton Yellow Label 190 gm Packet,0.341748
W1,Sukkur,Potatoes,Tea Prepared Ordinary,0.120229
W1,Sukkur,Potatoes,Telephone Call Charges,0.0
W1,Sukkur,Potatoes,Toilet Soap LIFEBUOY 115 gm,0.450803
W1,Sukkur,Potatoes,Tomatoes,-0.009709
W1,Sukkur,Potatoes,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.14992
W1,Sukkur,Potatoes,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.103835
W1,Sukkur,Potatoes,Wheat Flour Bag,0.192118
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Pulse Gram,0.0
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Pulse Mash (Washed),0.567815
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Pulse Masoor (Washed),0.379023
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Pulse Moong (Washed),0.123779
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Rice Basmati Broken (Average Quality),0.454817
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Rice IRRI-6/9 (Sindh/Punjab),0.529867
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.485971
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Shirting (Average Quality),0.657355
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Sufi Washing Soap 250 gm Cake,0.302447
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Sugar Refined,0.449543
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Tea Lipton Yellow Label 190 gm Packet,0.273793
W1,Sukkur,Powdered Milk NIDO 390 gm Polybag,Tea Prepared Ordinary,0.047195
