Window,ItemA,ItemB,SupportCities,AverageSimilarity,MaxSimilarity,CityComparisons,SupportRatio,Tau
W1,Mutton (Average Quality),Tea Lipton Yellow Label 190 gm Packet,0,0.20851929411764705,0.587634,17,0.0,0.6
W1,Mutton (Average Quality),Tea Prepared Ordinary,7,0.42846988235294114,0.836654,17,0.4118,0.6
W1,Mutton (Average Quality),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Mutton (Average Quality),Toilet Soap LIFEBUOY 115 gm,8,0.4072072352941176,0.806369,17,0.4706,0.6
W1,Mutton (Average Quality),Tomatoes,0,0.059283235294117644,0.348576,17,0.0,0.6
W1,Mutton (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.21664799999999998,0.288161,17,0.0,0.6
W1,Mutton (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.3416912,0.091888,15,0.0,0.6
W1,Mutton (Average Quality),Wheat Flour Bag,1,0.21336423529411763,0.644128,17,0.0588,0.6
W1,Onions,Petrol Super,0,-0.20293758823529412,-0.007682,17,0.0,0.6
W1,Onions,Potatoes,0,-0.6834151176470589,-0.516304,17,0.0,0.6
W1,Onions,Powdered Milk NIDO 390 gm Polybag,0,-0.02596735294117647,0.138867,17,0.0,0.6
W1,Onions,Pulse Gram,1,0.3960295294117647,0.628944,17,0.0588,0.6
W1,Onions,Pulse Mash (Washed),0,0.055696941176470595,0.502048,17,0.0,0.6
W1,Onions,Pulse Masoor (Washed),0,0.24594217647058822,0.501857,17,0.0,0.6
W1,Onions,Pulse Moong (Washed),1,0.3384890588235294,0.612096,17,0.0588,0.6
W1,Onions,Rice Basmati Broken (Average Quality),0,-0.22244029411764707,0.21861,17,0.0,0.6
W1,Onions,Rice IRRI-6/9 (Sindh/Punjab),0,-0.027690142857142854,0.594616,14,0.0,0.6
W1,Onions,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.15969582352941175,0.501133,17,0.0,0.6
W1,Onions,Shirting (Average Quality),0,-0.01869005882352941,0.417251,17,0.0,0.6
W1,Onions,Sufi Washing Soap 250 gm Cake,0,-0.34912417647058824,0.079753,17,0.0,0.6
W1,Onions,Sugar Refined,0,-0.22951017647058825,-0.09324,17,0.0,0.6
W1,Onions,Tea Lipton Yellow Label 190 gm Packet,0,-0.34163888235294115,-0.011357,17,0.0,0.6
W1,Onions,Tea Prepared Ordinary,0,0.11381429411764706,0.527386,17,0.0,0.6
W1,Onions,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Onions,Toilet Soap LIFEBUOY 115 gm,0,-0.16564388235294117,0.326357,17,0.0,0.6
W1,Onions,Tomatoes,0,0.12682911764705884,0.375797,17,0.0,0.6
W1,Onions,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.32090947058823527,-0.075576,17,0.0,0.6
W1,Onions,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.16122413333333335,0.136196,15,0.0,0.6
W1,Onions,Wheat Flour Bag,0,-0.3826368823529412,0.060738,17,0.0,0.6
W1,Petrol Super,Potatoes,0,0.1434221176470588,0.413996,17,0.0,0.6
W1,Petrol Super,Powdered Milk NIDO 390 gm Polybag,2,0.42405699999999996,0.700338,17,0.1176,0.6
W1,Petrol Super,Pulse Gram,0,0.1974993529411765,0.553848,17,0.0,0.6
W1,Petrol Super,Pulse Mash (Washed),7,0.5417961764705882,0.763244,17,0.4118,0.6
W1,Petrol Super,Pulse Masoor (Washed),11,0.6019377647058823,0.805427,17,0.6471,0.6
W1,Petrol Super,Pulse Moong (Washed),3,0.3758457647058823,0.781065,17,0.1765,0.6
W1,Petrol Super,Rice Basmati Broken (Average Quality),4,0.358761,0.826544,17,0.2353,0.6
W1,Petrol Super,Rice IRRI-6/9 (Sindh/Punjab),5,0.37336028571428576,0.746467,14,0.3571,0.6
W1,Petrol Super,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,1,0.023122529411764715,0.682388,17,0.0588,0.6
W1,Petrol Super,Shirting (Average Quality),1,0.11546105882352942,0.78278,17,0.0588,0.6
W1,Petrol Super,Sufi Washing Soap 250 gm Cake,2,0.20662382352941175,0.756003,17,0.1176,0.6
W1,Petrol Super,Sugar Refined,4,0.5554185294117646,0.625177,17,0.2353,0.6
W1,Petrol Super,Tea Lipton Yellow Label 190 gm Packet,0,-0.0800584705882353,0.13565,17,0.0,0.6
W1,Petrol Super,Tea Prepared Ordinary,2,0.04766188235294117,0.751383,17,0.1176,0.6
W1,Petrol Super,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Petrol Super,Toilet Soap LIFEBUOY 115 gm,1,0.012243117647058828,0.74775,17,0.0588,0.6
W1,Petrol Super,Tomatoes,0,-0.236352,-0.046377,17,0.0,0.6
W1,Petrol Super,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.008187529411764712,0.380101,17,0.0,0.6
W1,Petrol Super,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.08026146666666668,0.227113,15,0.0,0.6
W1,Petrol Super,Wheat Flour Bag,0,0.10479017647058823,0.26809,17,0.0,0.6
W1,Potatoes,Powdered Milk NIDO 390 gm Polybag,0,0.20617299999999997,0.32235,17,0.0,0.6
W1,Potatoes,Pulse Gram,0,-0.5527626470588235,-0.128431,17,0.0,0.6
W1,Potatoes,Pulse Mash (Washed),0,0.0414035294117647,0.312561,17,0.0,0.6
W1,Potatoes,Pulse Masoor (Washed),0,-0.16911817647058824,0.167447,17,0.0,0.6
W1,Potatoes,Pulse Moong (Washed),0,-0.4083920588235294,0.12435,17,0.0,0.6
W1,Potatoes,Rice Basmati Broken (Average Quality),2,0.2916461764705882,0.709301,17,0.1176,0.6
W1,Potatoes,Rice IRRI-6/9 (Sindh/Punjab),0,0.03060457142857143,0.31287,14,0.0,0.6
W1,Potatoes,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.12911776470588235,0.521267,17,0.0,0.6
W1,Potatoes,Shirting (Average Quality),0,0.1593274705882353,0.510939,17,0.0,0.6
W1,Potatoes,Sufi Washing Soap 250 gm Cake,0,0.2948337058823529,0.584111,17,0.0,0.6
W1,Potatoes,Sugar Refined,0,0.09846505882352942,0.467897,17,0.0,0.6
W1,Potatoes,Tea Lipton Yellow Label 190 gm Packet,6,0.4052112352941176,0.850402,17,0.3529,0.6
W1,Potatoes,Tea Prepared Ordinary,0,0.07982158823529412,0.562399,17,0.0,0.6
W1,Potatoes,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Potatoes,Toilet Soap LIFEBUOY 115 gm,0,0.27864964705882356,0.56213,17,0.0,0.6
W1,Potatoes,Tomatoes,1,0.23105723529411762,0.630366,17,0.0588,0.6
W1,Potatoes,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,0.016560294117647062,0.348094,17,0.0,0.6
W1,Potatoes,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.19841066666666668,0.110238,15,0.0,0.6
W1,Potatoes,Wheat Flour Bag,0,0.2568451764705882,0.43831,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Pulse Gram,0,0.08883670588235294,0.322279,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Pulse Mash (Washed),8,0.5674865882352941,0.795474,17,0.4706,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Pulse Masoor (Washed),1,0.2811515882352941,0.614498,17,0.0588,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Pulse Moong (Washed),0,0.16037523529411765,0.459568,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Rice Basmati Broken (Average Quality),8,0.5276368823529412,0.89089,17,0.4706,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Rice IRRI-6/9 (Sindh/Punjab),2,0.38230657142857144,0.634089,14,0.1429,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,1,0.24827170588235295,0.632524,17,0.0588,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Shirting (Average Quality),1,0.23013288235294116,0.657355,17,0.0588,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Sufi Washing Soap 250 gm Cake,5,0.3450126470588235,0.810492,17,0.2941,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Sugar Refined,0,0.3618448235294118,0.567319,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Tea Lipton Yellow Label 190 gm Packet,0,0.09526211764705883,0.498874,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Tea Prepared Ordinary,4,0.3103298823529412,0.862999,17,0.2353,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Toilet Soap LIFEBUOY 115 gm,2,0.4118752352941176,0.68735,17,0.1176,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Tomatoes,0,0.123087,0.46715,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.3765632941176471,-0.077258,17,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.4144520666666667,-0.140003,15,0.0,0.6
W1,Powdered Milk NIDO 390 gm Polybag,Wheat Flour Bag,0,0.03005805882352941,0.269642,17,0.0,0.6
W1,Pulse Gram,Pulse Mash (Washed),0,0.22255229411764707,0.555023,17,0.0,0.6
W1,Pulse Gram,Pulse Masoor (Washed),4,0.4050370588235294,0.818011,17,0.2353,0.6
W1,Pulse Gram,Pulse Moong (Washed),11,0.627260294117647,0.854628,17,0.6471,0.6
W1,Pulse Gram,Rice Basmati Broken (Average Quality),0,-0.012560764705882346,0.546212,17,0.0,0.6
W1,Pulse Gram,Rice IRRI-6/9 (Sindh/Punjab),4,0.26675707142857147,0.669421,14,0.2857,0.6
W1,Pulse Gram,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.24153976470588234,0.453596,17,0.0,0.6
W1,Pulse Gram,Shirting (Average Quality),0,-0.16091829411764705,0.299557,17,0.0,0.6
W1,Pulse Gram,Sufi Washing Soap 250 gm Cake,0,-0.100934,0.347481,17,0.0,0.6
W1,Pulse Gram,Sugar Refined,0,0.20020641176470588,0.431733,17,0.0,0.6
W1,Pulse Gram,Tea Lipton Yellow Label 190 gm Packet,0,-0.27593929411764706,0.061073,17,0.0,0.6
W1,Pulse Gram,Tea Prepared Ordinary,0,-0.023573411764705888,0.53023,17,0.0,0.6
W1,Pulse Gram,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Pulse Gram,Toilet Soap LIFEBUOY 115 gm,0,-0.045588882352941174,0.210125,17,0.0,0.6
W1,Pulse Gram,Tomatoes,0,-0.178905,0.049845,17,0.0,0.6
W1,Pulse Gram,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.00830829411764706,0.473497,17,0.0,0.6
W1,Pulse Gram,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.21078453333333333,0.41824,15,0.0,0.6
W1,Pulse Gram,Wheat Flour Bag,0,-0.082991,0.360046,17,0.0,0.6
W1,Pulse Mash (Washed),Pulse Masoor (Washed),13,0.6287714117647059,0.864566,17,0.7647,0.6
W1,Pulse Mash (Washed),Pulse Moong (Washed),1,0.398953,0.61632,17,0.0588,0.6
W1,Pulse Mash (Washed),Rice Basmati Broken (Average Quality),4,0.4923046470588236,0.911285,17,0.2353,0.6
W1,Pulse Mash (Washed),Rice IRRI-6/9 (Sindh/Punjab),5,0.4813542857142857,0.821004,14,0.3571,0.6
W1,Pulse Mash (Washed),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,1,0.2045589411764706,0.826215,17,0.0588,0.6
W1,Pulse Mash (Washed),Shirting (Average Quality),0,0.24834670588235294,0.490793,17,0.0,0.6
W1,Pulse Mash (Washed),Sufi Washing Soap 250 gm Cake,0,0.27453511764705885,0.491768,17,0.0,0.6
W1,Pulse Mash (Washed),Sugar Refined,8,0.5846157058823529,0.839777,17,0.4706,0.6
W1,Pulse Mash (Washed),Tea Lipton Yellow Label 190 gm Packet,0,0.0687329411764706,0.390189,17,0.0,0.6
W1,Pulse Mash (Washed),Tea Prepared Ordinary,3,0.2949641176470588,0.793838,17,0.1765,0.6
W1,Pulse Mash (Washed),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Pulse Mash (Washed),Toilet Soap LIFEBUOY 115 gm,0,0.2803131176470588,0.57168,17,0.0,0.6
W1,Pulse Mash (Washed),Tomatoes,0,-0.015613294117647062,0.343835,17,0.0,0.6
W1,Pulse Mash (Washed),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.33778570588235296,0.052904,17,0.0,0.6
W1,Pulse Mash (Washed),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.3478854666666667,-0.094618,15,0.0,0.6
W1,Pulse Mash (Washed),Wheat Flour Bag,0,0.18934711764705883,0.554648,17,0.0,0.6
W1,Pulse Masoor (Washed),Pulse Moong (Washed),9,0.5765367647058824,0.888591,17,0.5294,0.6
W1,Pulse Masoor (Washed),Rice Basmati Broken (Average Quality),1,0.2329766470588235,0.68097,17,0.0588,0.6
W1,Pulse Masoor (Washed),Rice IRRI-6/9 (Sindh/Punjab),3,0.3677876428571429,0.778046,14,0.2143,0.6
W1,Pulse Masoor (Washed),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,3,0.19393376470588236,0.855509,17,0.1765,0.6
W1,Pulse Masoor (Washed),Shirting (Average Quality),2,0.1721578823529412,0.675917,17,0.1176,0.6
W1,Pulse Masoor (Washed),Sufi Washing Soap 250 gm Cake,0,0.1636482941176471,0.473237,17,0.0,0.6
W1,Pulse Masoor (Washed),Sugar Refined,0,0.3780513529411765,0.555185,17,0.0,0.6
W1,Pulse Masoor (Washed),Tea Lipton Yellow Label 190 gm Packet,0,-0.037038999999999996,0.330808,17,0.0,0.6
W1,Pulse Masoor (Washed),Tea Prepared Ordinary,2,0.1927105294117647,0.827758,17,0.1176,0.6
W1,Pulse Masoor (Washed),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Pulse Masoor (Washed),Toilet Soap LIFEBUOY 115 gm,1,0.03948194117647058,0.682855,17,0.0588,0.6
W1,Pulse Masoor (Washed),Tomatoes,0,-0.2087569411764706,0.467054,17,0.0,0.6
W1,Pulse Masoor (Washed),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.220184,0.147634,17,0.0,0.6
W1,Pulse Masoor (Washed),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.1122262,0.092351,15,0.0,0.6
W1,Pulse Masoor (Washed),Wheat Flour Bag,0,0.10062382352941177,0.483857,17,0.0,0.6
W1,Pulse Moong (Washed),Rice Basmati Broken (Average Quality),0,0.05332917647058824,0.578987,17,0.0,0.6
W1,Pulse Moong (Washed),Rice IRRI-6/9 (Sindh/Punjab),2,0.28763428571428573,0.750837,14,0.1429,0.6
W1,Pulse Moong (Washed),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,1,0.02739188235294118,0.600576,17,0.0588,0.6
W1,Pulse Moong (Washed),Shirting (Average Quality),0,0.008255705882352945,0.488056,17,0.0,0.6
W1,Pulse Moong (Washed),Sufi Washing Soap 250 gm Cake,0,-0.00011170588235294024,0.213459,17,0.0,0.6
W1,Pulse Moong (Washed),Sugar Refined,0,0.2187268823529412,0.504546,17,0.0,0.6
W1,Pulse Moong (Washed),Tea Lipton Yellow Label 190 gm Packet,0,-0.109064,0.39291,17,0.0,0.6
W1,Pulse Moong (Washed),Tea Prepared Ordinary,1,0.09754023529411765,0.794782,17,0.0588,0.6
W1,Pulse Moong (Washed),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Pulse Moong (Washed),Toilet Soap LIFEBUOY 115 gm,0,-0.06635223529411764,0.428113,17,0.0,0.6
W1,Pulse Moong (Washed),Tomatoes,0,-0.16817817647058825,0.181488,17,0.0,0.6
W1,Pulse Moong (Washed),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.07076652941176471,0.393419,17,0.0,0.6
W1,Pulse Moong (Washed),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.08928866666666666,0.333663,15,0.0,0.6
W1,Pulse Moong (Washed),Wheat Flour Bag,0,0.04908811764705883,0.503657,17,0.0,0.6
W1,Rice Basmati Broken (Average Quality),Rice IRRI-6/9 (Sindh/Punjab),5,0.4598265,0.918494,14,0.3571,0.6
W1,Rice Basmati Broken (Average Quality),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,1,0.183358,0.665144,17,0.0588,0.6
W1,Rice Basmati Broken (Average Quality),Shirting (Average Quality),2,0.2246624705882353,0.757248,17,0.1176,0.6
W1,Rice Basmati Broken (Average Quality),Sufi Washing Soap 250 gm Cake,3,0.39748276470588234,0.92942,17,0.1765,0.6
W1,Rice Basmati Broken (Average Quality),Sugar Refined,5,0.4869767647058824,0.847884,17,0.2941,0.6
W1,Rice Basmati Broken (Average Quality),Tea Lipton Yellow Label 190 gm Packet,1,0.13366470588235294,0.825355,17,0.0588,0.6
W1,Rice Basmati Broken (Average Quality),Tea Prepared Ordinary,4,0.26498088235294115,0.781943,17,0.2353,0.6
W1,Rice Basmati Broken (Average Quality),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Rice Basmati Broken (Average Quality),Toilet Soap LIFEBUOY 115 gm,5,0.3709779411764706,0.930821,17,0.2941,0.6
W1,Rice Basmati Broken (Average Quality),Tomatoes,1,0.13118211764705884,0.635113,17,0.0588,0.6
W1,Rice Basmati Broken (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.2847864705882353,0.355285,17,0.0,0.6
W1,Rice Basmati Broken (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.317314,-0.048891,15,0.0,0.6
W1,Rice Basmati Broken (Average Quality),Wheat Flour Bag,1,0.22174523529411763,0.843507,17,0.0588,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,2,0.08542521428571427,0.806775,14,0.1429,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Shirting (Average Quality),1,0.23079342857142857,0.610602,14,0.0714,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Sufi Washing Soap 250 gm Cake,1,0.31901907142857144,0.649966,14,0.0714,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Sugar Refined,8,0.5235112857142857,0.793431,14,0.5714,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Tea Lipton Yellow Label 190 gm Packet,1,0.04180450000000001,0.750422,14,0.0714,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Tea Prepared Ordinary,1,0.1581545,0.709425,14,0.0714,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Telephone Call Charges,0,0.0,0.0,14,0.0,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Toilet Soap LIFEBUOY 115 gm,0,0.2175457142857143,0.496948,14,0.0,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Tomatoes,0,-0.05563192857142857,0.474237,14,0.0,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.22006657142857142,0.259078,14,0.0,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.1730635833333333,0.166328,12,0.0,0.6
W1,Rice IRRI-6/9 (Sindh/Punjab),Wheat Flour Bag,1,0.193591,0.600871,14,0.0714,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Shirting (Average Quality),4,0.3568674117647059,0.821509,17,0.2353,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Sufi Washing Soap 250 gm Cake,2,0.1475834705882353,0.613986,17,0.1176,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Sugar Refined,1,0.10433841176470589,0.609391,17,0.0588,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Tea Lipton Yellow Label 190 gm Packet,2,0.2043344117647059,0.720685,17,0.1176,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Tea Prepared Ordinary,1,0.2174234705882353,0.823426,17,0.0588,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Toilet Soap LIFEBUOY 115 gm,0,0.1503041176470588,0.556861,17,0.0,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Tomatoes,2,0.2190380588235294,0.639626,17,0.1176,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.39380576470588236,-0.107228,17,0.0,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.5014556,-0.125866,15,0.0,0.6
W1,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Wheat Flour Bag,2,0.11294547058823529,0.635317,17,0.1176,0.6
W1,Shirting (Average Quality),Sufi Washing Soap 250 gm Cake,4,0.251191,0.907937,17,0.2353,0.6
W1,Shirting (Average Quality),Sugar Refined,2,0.2459831764705882,0.673474,17,0.1176,0.6
W1,Shirting (Average Quality),Tea Lipton Yellow Label 190 gm Packet,2,0.2348701176470588,0.980847,17,0.1176,0.6
W1,Shirting (Average Quality),Tea Prepared Ordinary,4,0.29313688235294116,0.957948,17,0.2353,0.6
W1,Shirting (Average Quality),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Shirting (Average Quality),Toilet Soap LIFEBUOY 115 gm,3,0.2053298235294118,0.85065,17,0.1765,0.6
W1,Shirting (Average Quality),Tomatoes,0,0.10546682352941177,0.565692,17,0.0,0.6
W1,Shirting (Average Quality),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,1,-0.32303070588235294,0.691796,17,0.0588,0.6
W1,Shirting (Average Quality),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.5378049333333333,-0.187074,15,0.0,0.6
W1,Shirting (Average Quality),Wheat Flour Bag,3,0.2651138235294117,0.86535,17,0.1765,0.6
W1,Sufi Washing Soap 250 gm Cake,Sugar Refined,2,0.38938752941176474,0.698839,17,0.1176,0.6
W1,Sufi Washing Soap 250 gm Cake,Tea Lipton Yellow Label 190 gm Packet,3,0.24530117647058822,0.721609,17,0.1765,0.6
W1,Sufi Washing Soap 250 gm Cake,Tea Prepared Ordinary,2,0.22289976470588235,0.995424,17,0.1176,0.6
W1,Sufi Washing Soap 250 gm Cake,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Sufi Washing Soap 250 gm Cake,Toilet Soap LIFEBUOY 115 gm,2,0.2958914117647059,0.921587,17,0.1176,0.6
W1,Sufi Washing Soap 250 gm Cake,Tomatoes,0,-0.1278614705882353,0.292513,17,0.0,0.6
W1,Sufi Washing Soap 250 gm Cake,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.23054670588235293,0.213645,17,0.0,0.6
W1,Sufi Washing Soap 250 gm Cake,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.37356846666666665,-0.035774,15,0.0,0.6
W1,Sufi Washing Soap 250 gm Cake,Wheat Flour Bag,5,0.3655898823529412,0.87087,17,0.2941,0.6
W1,Sugar Refined,Tea Lipton Yellow Label 190 gm Packet,0,0.12691235294117645,0.553683,17,0.0,0.6
W1,Sugar Refined,Tea Prepared Ordinary,1,0.16796476470588237,0.710868,17,0.0588,0.6
W1,Sugar Refined,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Sugar Refined,Toilet Soap LIFEBUOY 115 gm,1,0.20480652941176472,0.618909,17,0.0588,0.6
W1,Sugar Refined,Tomatoes,0,0.06329335294117647,0.306351,17,0.0,0.6
W1,Sugar Refined,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.2805725882352941,0.297758,17,0.0,0.6
W1,Sugar Refined,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.31307646666666666,-0.066173,15,0.0,0.6
W1,Sugar Refined,Wheat Flour Bag,4,0.5470236470588236,0.790732,17,0.2353,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Tea Prepared Ordinary,2,0.15745388235294117,0.675833,17,0.1176,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Toilet Soap LIFEBUOY 115 gm,3,0.19995494117647059,0.760258,17,0.1765,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Tomatoes,2,0.15601041176470587,0.728951,17,0.1176,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,1,0.024639529411764706,0.699437,17,0.0588,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.23727993333333333,0.096702,15,0.0,0.6
W1,Tea Lipton Yellow Label 190 gm Packet,Wheat Flour Bag,2,0.27975311764705885,0.845241,17,0.1176,0.6
W1,Tea Prepared Ordinary,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Tea Prepared Ordinary,Toilet Soap LIFEBUOY 115 gm,3,0.20940647058823528,0.783113,17,0.1765,0.6
W1,Tea Prepared Ordinary,Tomatoes,0,0.07090588235294118,0.50073,17,0.0,0.6
W1,Tea Prepared Ordinary,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.2358341176470588,0.086366,17,0.0,0.6
W1,Tea Prepared Ordinary,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.40412946666666666,0.0,15,0.0,0.6
W1,Tea Prepared Ordinary,Wheat Flour Bag,1,0.054415882352941175,0.654906,17,0.0588,0.6
W1,Telephone Call Charges,Toilet Soap LIFEBUOY 115 gm,0,0.0,0.0,17,0.0,0.6
W1,Telephone Call Charges,Tomatoes,0,0.0,0.0,17,0.0,0.6
W1,Telephone Call Charges,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,0.0,0.0,17,0.0,0.6
W1,Telephone Call Charges,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.0,0.0,15,0.0,0.6
W1,Telephone Call Charges,Wheat Flour Bag,0,0.0,0.0,17,0.0,0.6
W1,Toilet Soap LIFEBUOY 115 gm,Tomatoes,0,0.07402570588235294,0.358972,17,0.0,0.6
W1,Toilet Soap LIFEBUOY 115 gm,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.1932543529411765,0.007931,17,0.0,0.6
W1,Toilet Soap LIFEBUOY 115 gm,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.3119622,-0.064676,15,0.0,0.6
W1,Toilet Soap LIFEBUOY 115 gm,Wheat Flour Bag,2,0.1435625294117647,0.82423,17,0.1176,0.6
W1,Tomatoes,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.22578241176470587,-0.007445,17,0.0,0.6
